sku,fssai_id,license_type,expiry_date,coa_present,label_approved
SKU00766,FSSAI948142,State,2025-09-30,1,0
SKU00883,FSSAI172835,None,2025-09-13,1,1
SKU00911,FSSAI596376,State,2026-05-14,1,1
SKU00073,FSSAI443716,State,2027-03-14,1,1
SKU00242,FSSAI456705,None,2027-04-21,1,0
SKU01765,FSSAI204948,Central,2026-08-30,1,1
SKU00965,FSSAI636448,None,2025-10-23,1,0
SKU01768,FSSAI677219,None,2025-03-13,1,1
SKU01238,FSSAI562820,State,2025-08-24,1,1
SKU01619,FSSAI120733,None,2027-03-28,1,1
SKU01852,FSSAI190746,None,2025-10-23,1,1
SKU00581,FSSAI976497,State,2025-08-18,0,1
SKU00770,FSSAI987337,State,2026-10-14,1,1
SKU00254,FSSAI618430,State,2025-11-13,1,1
SKU00124,FSSAI749826,Central,2025-03-06,1,1
SKU00733,FSSAI745394,State,2027-03-12,1,1
SKU00273,FSSAI692059,State,2027-05-19,1,1
SKU00401,FSSAI297956,Central,2025-03-10,1,1
SKU01784,FSSAI280811,State,2025-10-29,0,1
SKU00466,FSSAI414341,State,2027-01-09,1,1
SKU01381,FSSAI831206,State,2026-04-12,1,1
SKU00624,FSSAI291629,State,2027-03-18,1,1
SKU00273,FSSAI143176,Central,2025-12-23,1,1
SKU01899,FSSAI276894,None,2027-02-19,1,1
SKU01086,FSSAI400973,None,2025-12-04,1,1
SKU01895,FSSAI687582,State,2027-01-30,0,1
SKU00927,FSSAI329840,Central,2026-03-18,1,1
SKU01598,FSSAI566927,State,2027-04-05,1,1
SKU01054,FSSAI422596,Central,2027-01-17,1,1
SKU00371,FSSAI379559,Central,2026-01-22,1,1
SKU00266,FSSAI908971,None,2026-03-27,1,1
SKU01503,FSSAI380304,None,2027-05-29,1,1
SKU01605,FSSAI181547,Central,2026-04-29,1,1
SKU00279,FSSAI905917,None,2026-07-24,1,1
SKU00308,FSSAI620314,Central,2025-10-14,1,1
SKU01954,FSSAI276389,State,2025-11-15,1,1
SKU01997,FSSAI329663,State,2025-03-30,1,1
SKU01537,FSSAI381719,State,2025-06-13,1,1
SKU00070,FSSAI462126,None,2027-03-06,1,1
SKU01572,FSSAI549210,Central,2027-03-26,1,1
SKU01262,FSSAI918838,Central,2026-12-21,1,1
SKU01557,FSSAI451525,State,2027-02-02,1,1
SKU01188,FSSAI934803,State,2026-10-28,1,1
SKU00201,FSSAI305909,Central,2026-09-09,1,1
SKU01811,FSSAI625318,State,2025-12-18,1,1
SKU01946,FSSAI963937,State,2026-05-18,0,1
SKU01084,FSSAI507603,State,2026-12-20,1,1
SKU00481,FSSAI700414,Central,2025-09-14,1,1
SKU00905,FSSAI367940,State,2026-05-02,0,1
SKU00990,FSSAI570428,State,2027-03-21,1,1
SKU01265,FSSAI697974,State,2025-09-26,1,1
SKU00173,FSSAI897814,State,2025-08-22,1,1
SKU01727,FSSAI111303,State,2027-06-10,1,1
SKU00857,FSSAI273547,None,2027-05-26,1,1
SKU00978,FSSAI476371,Central,2025-05-20,0,1
SKU00716,FSSAI407675,Central,2025-02-03,1,1
SKU01087,FSSAI910246,Central,2025-05-10,0,1
SKU01183,FSSAI662106,None,2027-02-13,1,1
SKU01122,FSSAI487682,State,2026-06-20,1,1
SKU01929,FSSAI881563,State,2026-02-14,1,1
SKU01823,FSSAI336343,Central,2027-05-28,1,1
SKU01158,FSSAI496886,Central,2027-01-17,1,1
SKU01655,FSSAI982970,Central,2025-10-03,1,1
SKU01307,FSSAI898034,State,2025-08-13,1,1
SKU01599,FSSAI243461,None,2027-04-15,1,1
SKU01660,FSSAI538327,State,2027-04-25,1,1
SKU00904,FSSAI686585,State,2026-05-27,1,1
SKU00282,FSSAI695402,State,2025-09-24,1,1
SKU01527,FSSAI143476,State,2026-08-31,1,1
SKU01442,FSSAI394517,None,2027-03-31,0,1
SKU00981,FSSAI821645,None,2025-08-10,1,1
SKU01597,FSSAI590325,None,2025-09-08,1,1
SKU00647,FSSAI281358,State,2026-11-12,1,1
SKU00022,FSSAI307471,State,2025-02-02,1,0
SKU01661,FSSAI640769,None,2025-02-14,1,1
SKU01399,FSSAI554949,State,2025-08-18,1,0
SKU00987,FSSAI869594,State,2025-03-03,1,1
SKU01135,FSSAI840397,Central,2027-02-09,1,0
SKU00021,FSSAI379152,Central,2025-09-30,1,1
SKU00677,FSSAI166290,State,2026-12-09,1,0
SKU00290,FSSAI784549,State,2026-12-10,1,0
SKU01481,FSSAI112675,State,2027-01-26,1,1
SKU00787,FSSAI103368,State,2026-12-09,1,1
SKU01314,FSSAI724552,Central,2025-09-10,0,1
SKU00451,FSSAI455366,None,2026-09-16,1,1
SKU00632,FSSAI338169,State,2026-09-15,1,1
SKU00242,FSSAI625189,State,2027-05-29,1,1
SKU01173,FSSAI453596,Central,2026-04-07,1,1
SKU00580,FSSAI756221,Central,2027-03-25,1,0
SKU01304,FSSAI428154,None,2027-04-02,1,1
SKU00951,FSSAI605108,State,2025-05-07,1,1
SKU00865,FSSAI877957,State,2026-01-31,1,1
SKU01808,FSSAI380931,State,2025-06-23,1,1
SKU01156,FSSAI282851,None,2026-12-04,1,1
SKU00233,FSSAI195808,State,2025-04-28,1,1
SKU00739,FSSAI509799,State,2025-07-08,1,1
SKU01795,FSSAI861384,State,2026-08-24,1,1
SKU00489,FSSAI392056,State,2025-03-27,1,1
SKU01332,FSSAI345844,State,2027-01-17,1,1
SKU01443,FSSAI436893,State,2026-04-30,1,1
SKU00414,FSSAI918130,Central,2025-05-18,1,1
SKU01495,FSSAI718624,State,2027-05-16,1,1
SKU01736,FSSAI732716,None,2025-12-04,1,0
SKU00599,FSSAI116780,State,2025-11-15,1,1
SKU01336,FSSAI975801,State,2025-11-27,1,1
SKU01079,FSSAI936850,None,2025-09-22,1,0
SKU00071,FSSAI134080,Central,2026-12-20,1,1
SKU01182,FSSAI709800,None,2027-04-09,1,1
SKU01694,FSSAI918950,Central,2026-02-25,0,1
SKU01107,FSSAI331079,State,2025-11-23,1,1
SKU01830,FSSAI600124,State,2026-02-01,1,1
SKU00088,FSSAI659552,None,2026-01-15,1,1
SKU00225,FSSAI181424,State,2025-07-07,1,1
SKU01949,FSSAI374569,State,2025-11-05,1,1
SKU01496,FSSAI804602,None,2026-12-03,0,1
SKU00746,FSSAI548099,State,2027-05-12,1,0
SKU01842,FSSAI152335,Central,2026-03-23,1,1
SKU00152,FSSAI419527,State,2027-02-22,1,1
SKU01758,FSSAI612469,State,2025-02-03,1,1
SKU00732,FSSAI987546,State,2027-01-04,1,1
SKU00509,FSSAI778998,State,2025-08-31,1,1
SKU01151,FSSAI765941,State,2025-05-04,1,1
SKU01979,FSSAI530508,State,2025-02-28,1,1
SKU01234,FSSAI872841,State,2026-06-21,0,1
SKU00679,FSSAI198422,State,2026-07-10,1,1
SKU01353,FSSAI407861,Central,2027-06-12,1,1
SKU01820,FSSAI332919,State,2025-02-28,0,1
SKU00128,FSSAI577742,None,2025-12-16,1,1
SKU00755,FSSAI629728,Central,2025-02-23,1,1
SKU01285,FSSAI647933,State,2026-11-01,1,1
SKU01810,FSSAI374647,State,2027-06-03,1,0
SKU00950,FSSAI389204,State,2025-06-01,1,1
SKU01546,FSSAI322590,Central,2027-05-29,0,1
SKU00194,FSSAI579237,None,2025-12-18,1,1
SKU01113,FSSAI153717,None,2026-08-18,1,1
SKU00817,FSSAI515424,State,2025-11-28,1,1
SKU00326,FSSAI863092,State,2025-05-29,0,1
SKU01357,FSSAI493401,None,2026-11-10,1,1
SKU00370,FSSAI186354,State,2027-04-13,0,1
SKU00951,FSSAI668571,State,2026-03-16,1,1
SKU01541,FSSAI888992,State,2026-06-07,1,0
SKU00909,FSSAI573298,None,2027-02-06,1,1
SKU00610,FSSAI984202,Central,2026-03-26,1,1
SKU01742,FSSAI783488,State,2026-12-23,1,1
SKU01720,FSSAI997726,None,2027-03-18,1,1
SKU01339,FSSAI468472,None,2026-08-31,1,1
SKU01341,FSSAI535827,State,2025-05-26,1,1
SKU01121,FSSAI368862,None,2025-11-28,1,1
SKU01026,FSSAI534208,State,2026-09-03,1,1
SKU01108,FSSAI990324,State,2025-08-19,0,1
SKU00910,FSSAI590056,Central,2026-10-25,1,1
SKU01773,FSSAI237755,State,2027-01-09,0,1
SKU00490,FSSAI812440,State,2027-03-31,1,1
SKU01442,FSSAI506532,State,2026-12-29,1,1
SKU01792,FSSAI891694,State,2025-01-25,1,1
SKU01942,FSSAI345199,State,2026-07-16,1,1
SKU01965,FSSAI523763,State,2025-07-09,1,1
SKU01988,FSSAI680337,State,2025-08-26,1,1
SKU01111,FSSAI948439,Central,2027-03-30,1,1
SKU01707,FSSAI920142,State,2025-05-08,1,1
SKU01523,FSSAI170405,State,2026-07-09,1,1
SKU00866,FSSAI485606,State,2027-01-31,1,1
SKU01295,FSSAI791139,Central,2026-02-03,1,1
SKU01759,FSSAI411358,State,2027-04-19,1,1
SKU01923,FSSAI827718,Central,2026-11-11,0,1
SKU00798,FSSAI191360,Central,2027-03-25,1,1
SKU00902,FSSAI644700,State,2025-02-16,1,1
SKU00356,FSSAI490874,State,2027-03-22,1,1
SKU00010,FSSAI956137,None,2026-09-23,1,1
SKU01123,FSSAI642668,State,2026-01-12,0,1
SKU01637,FSSAI882808,State,2025-04-14,1,1
SKU01141,FSSAI738508,None,2026-09-29,1,1
SKU01178,FSSAI699002,Central,2025-09-01,1,1
SKU00991,FSSAI135188,Central,2026-09-24,1,1
SKU00947,FSSAI162715,None,2027-05-17,1,1
SKU01225,FSSAI256397,State,2026-11-03,1,1
SKU00769,FSSAI574807,State,2027-03-30,1,1
SKU01078,FSSAI598469,None,2026-08-25,1,1
SKU01776,FSSAI829576,Central,2025-08-29,1,1
SKU00294,FSSAI275046,State,2026-06-24,1,1
SKU01307,FSSAI704886,State,2026-06-12,1,1
SKU00783,FSSAI984078,Central,2026-06-18,1,1
SKU00383,FSSAI215339,State,2025-05-29,1,1
SKU01589,FSSAI111631,State,2025-12-13,1,1
SKU01430,FSSAI914817,State,2025-03-30,1,1
SKU01165,FSSAI642138,State,2025-11-16,1,1
SKU00401,FSSAI423030,State,2027-06-15,1,1
SKU01528,FSSAI450771,Central,2026-06-11,1,1
SKU00259,FSSAI143001,State,2026-09-22,1,1
SKU01080,FSSAI831386,None,2027-06-09,1,1
SKU01598,FSSAI576496,State,2027-06-19,1,1
SKU00245,FSSAI781377,Central,2025-01-15,1,1
SKU00036,FSSAI982122,State,2026-10-24,1,1
SKU01070,FSSAI978316,State,2027-03-07,1,1
SKU01936,FSSAI689403,State,2027-01-14,0,1
SKU01511,FSSAI503763,State,2026-08-05,1,1
SKU01845,FSSAI121426,State,2025-05-13,0,1
SKU01379,FSSAI404145,State,2025-11-01,1,1
SKU00082,FSSAI347660,State,2027-01-12,1,1
SKU01866,FSSAI480990,Central,2025-08-01,0,1
SKU00472,FSSAI531905,State,2027-02-10,1,1
SKU01774,FSSAI889471,Central,2026-05-16,1,1
SKU00153,FSSAI549214,State,2027-04-22,1,1
SKU00751,FSSAI134882,State,2025-01-27,1,0
SKU01412,FSSAI453853,None,2027-02-08,0,1
SKU00594,FSSAI138278,State,2027-06-14,1,1
SKU00710,FSSAI338963,None,2026-04-13,1,1
SKU00337,FSSAI840177,State,2026-06-14,1,1
SKU01777,FSSAI360024,State,2025-06-09,1,1
SKU01060,FSSAI565784,None,2025-10-12,0,0
SKU00962,FSSAI379979,State,2027-05-23,1,1
SKU00182,FSSAI545441,State,2027-05-01,1,1
SKU01374,FSSAI720903,Central,2027-02-24,1,1
SKU00238,FSSAI633930,Central,2027-03-15,1,1
SKU00763,FSSAI357579,Central,2026-06-08,1,1
SKU01069,FSSAI321536,State,2025-10-21,0,1
SKU00238,FSSAI128363,None,2027-05-03,1,1
SKU00475,FSSAI515611,State,2025-09-05,1,1
SKU00242,FSSAI606511,Central,2025-08-31,1,1
SKU00030,FSSAI775924,State,2026-01-04,1,1
SKU00725,FSSAI561406,Central,2026-04-22,1,1
SKU01584,FSSAI798217,None,2026-12-29,1,1
SKU00188,FSSAI321239,None,2025-05-21,1,1
SKU00955,FSSAI123334,State,2026-11-03,0,1
SKU00205,FSSAI957130,State,2025-06-20,1,1
SKU01793,FSSAI524203,Central,2025-10-08,1,1
SKU00138,FSSAI593882,None,2026-02-11,0,1
SKU01159,FSSAI834887,State,2026-03-17,1,0
SKU00214,FSSAI929904,Central,2025-03-11,1,1
SKU00400,FSSAI226083,State,2026-06-15,1,1
SKU00121,FSSAI674612,State,2026-10-21,1,1
SKU00607,FSSAI242228,State,2025-08-16,1,0
SKU01405,FSSAI291927,State,2025-01-22,1,0
SKU00006,FSSAI870593,State,2025-01-11,1,1
SKU01481,FSSAI292319,None,2026-01-02,0,0
SKU01044,FSSAI541062,State,2026-09-08,1,1
SKU00377,FSSAI530243,State,2025-02-11,0,1
SKU01295,FSSAI999281,State,2026-08-10,1,0
SKU00443,FSSAI598466,Central,2026-07-20,1,1
SKU00762,FSSAI702549,State,2025-10-13,1,1
SKU00474,FSSAI773576,Central,2025-09-16,1,1
SKU01459,FSSAI394869,None,2025-04-03,1,1
SKU00938,FSSAI913801,Central,2027-01-07,0,1
SKU01890,FSSAI185230,Central,2025-02-28,1,1
SKU00942,FSSAI744149,State,2027-05-31,1,0
SKU00753,FSSAI116928,None,2025-03-01,1,1
SKU00106,FSSAI908554,State,2026-07-23,1,1
SKU01617,FSSAI636766,State,2026-04-04,1,1
SKU01317,FSSAI574084,Central,2026-03-02,1,1
SKU00140,FSSAI632765,State,2027-01-15,1,1
SKU00129,FSSAI778473,State,2025-01-26,1,0
SKU00433,FSSAI631697,State,2026-10-03,1,1
SKU01996,FSSAI551839,None,2026-10-11,1,1
SKU01435,FSSAI445083,None,2026-06-09,1,1
SKU00593,FSSAI328621,State,2025-01-26,1,1
SKU00236,FSSAI626785,Central,2025-12-16,1,1
SKU01989,FSSAI896841,State,2025-06-04,1,1
SKU01711,FSSAI445495,State,2025-03-24,1,1
SKU01630,FSSAI809102,State,2025-05-20,1,1
SKU01833,FSSAI726833,State,2027-04-01,1,1
SKU00945,FSSAI947603,State,2025-01-07,1,0
SKU01502,FSSAI966597,None,2026-08-29,1,1
SKU00028,FSSAI148958,State,2025-08-04,1,1
SKU00975,FSSAI506019,State,2027-03-15,1,1
SKU01387,FSSAI593594,State,2026-12-12,0,1
SKU01941,FSSAI887931,State,2026-05-23,1,1
SKU00234,FSSAI315216,State,2027-04-19,1,1
SKU00974,FSSAI700457,None,2026-05-05,1,1
SKU01468,FSSAI534854,State,2027-01-23,1,1
SKU00263,FSSAI314276,State,2026-12-06,1,1
SKU01211,FSSAI419480,State,2026-12-29,1,1
SKU01660,FSSAI812756,None,2027-01-16,1,1
SKU01662,FSSAI952708,State,2025-02-04,1,1
SKU01166,FSSAI277377,Central,2025-04-21,0,1
SKU01584,FSSAI830202,None,2027-01-25,1,1
SKU00683,FSSAI640055,State,2026-03-11,1,1
SKU01312,FSSAI827291,State,2026-03-02,1,1
SKU00153,FSSAI747933,State,2025-08-25,0,1
SKU01229,FSSAI989000,State,2026-10-05,1,1
SKU00334,FSSAI628183,State,2025-09-28,1,0
SKU00383,FSSAI892659,State,2027-06-10,1,1
SKU00756,FSSAI604970,None,2026-08-07,1,1
SKU01134,FSSAI519225,State,2027-02-25,1,0
SKU01525,FSSAI125239,State,2025-09-13,1,1
SKU00613,FSSAI877929,None,2026-04-01,0,0
SKU01937,FSSAI984824,State,2026-06-02,0,1
SKU01810,FSSAI430209,Central,2026-11-17,1,1
SKU01314,FSSAI937623,State,2025-02-02,1,1
SKU01292,FSSAI768656,State,2026-09-01,1,1
SKU01088,FSSAI438326,State,2025-06-04,1,1
SKU00034,FSSAI989360,State,2026-06-30,1,0
SKU01614,FSSAI122971,None,2026-08-13,1,1
SKU00056,FSSAI984832,None,2026-09-30,1,1
SKU01605,FSSAI803327,State,2025-09-03,1,1
SKU00642,FSSAI767733,Central,2027-05-06,1,1
SKU00965,FSSAI417386,State,2026-12-28,0,1
SKU01800,FSSAI698738,State,2026-12-15,1,1
SKU00916,FSSAI244756,State,2025-06-29,1,1
SKU01584,FSSAI245750,Central,2027-02-20,1,1
SKU00730,FSSAI968677,None,2026-04-30,0,1
SKU01819,FSSAI223677,State,2027-04-29,1,1
SKU00340,FSSAI828203,Central,2026-02-21,1,1
SKU01106,FSSAI577533,Central,2025-11-06,1,1
SKU01353,FSSAI161533,State,2025-03-17,1,0
SKU00558,FSSAI375106,None,2026-10-25,1,1
SKU01517,FSSAI779384,State,2026-03-17,1,1
SKU00088,FSSAI998050,State,2026-05-16,1,1
SKU00125,FSSAI688287,State,2026-06-14,1,1
SKU00184,FSSAI543115,Central,2027-06-10,1,1
SKU00455,FSSAI902154,Central,2026-01-23,1,1
SKU01259,FSSAI834169,State,2026-11-04,0,0
SKU01355,FSSAI901995,State,2026-10-16,1,1
SKU01033,FSSAI181526,State,2026-03-23,1,1
SKU00837,FSSAI671542,Central,2026-11-03,0,1
SKU00123,FSSAI520974,None,2025-10-16,1,1
SKU00639,FSSAI815961,None,2026-09-01,1,1
SKU01744,FSSAI858422,None,2027-04-23,1,1
SKU01724,FSSAI564290,Central,2026-04-10,1,1
SKU01689,FSSAI131184,State,2025-05-12,1,1
SKU01413,FSSAI526911,Central,2026-02-01,1,1
SKU01443,FSSAI509735,State,2026-08-23,1,1
SKU00477,FSSAI315936,State,2026-11-29,1,1
SKU00774,FSSAI295893,State,2026-01-02,0,1
SKU00219,FSSAI979688,State,2027-01-07,1,1
SKU00501,FSSAI164164,Central,2026-07-07,1,1
SKU00493,FSSAI899577,State,2026-09-20,1,1
SKU00103,FSSAI173115,State,2027-03-27,0,1
SKU01265,FSSAI521757,State,2026-11-30,0,1
SKU01798,FSSAI900069,State,2026-03-17,1,1
SKU00377,FSSAI270770,None,2025-12-04,1,1
SKU00382,FSSAI705951,Central,2025-02-08,0,1
SKU00310,FSSAI809011,State,2026-01-02,1,1
SKU01662,FSSAI115550,None,2026-08-20,1,1
SKU00223,FSSAI597619,None,2026-09-09,1,1
SKU01190,FSSAI300967,Central,2025-12-22,1,1
SKU01687,FSSAI948910,State,2027-06-08,0,1
SKU01273,FSSAI708401,None,2026-02-20,0,0
SKU01823,FSSAI709594,State,2025-05-18,1,1
SKU00993,FSSAI285924,State,2026-12-28,1,1
SKU00602,FSSAI903982,State,2026-02-13,1,1
SKU01246,FSSAI977634,None,2027-02-15,1,0
SKU00808,FSSAI633693,State,2025-09-20,1,1
SKU00813,FSSAI980075,State,2026-05-19,1,1
SKU00560,FSSAI745618,State,2025-06-09,0,1
SKU01033,FSSAI183982,Central,2026-12-05,0,1
SKU01725,FSSAI805590,State,2027-06-18,1,1
SKU00658,FSSAI694175,State,2025-01-12,1,1
SKU00480,FSSAI956058,State,2026-07-16,1,1
SKU01702,FSSAI662569,None,2026-02-16,1,1
SKU01981,FSSAI267497,State,2025-11-15,1,1
SKU00746,FSSAI614366,Central,2026-10-13,1,1
SKU01712,FSSAI225827,None,2025-05-22,1,1
SKU00310,FSSAI689144,State,2025-05-14,1,1
SKU01172,FSSAI261395,None,2026-05-19,1,1
SKU00622,FSSAI539017,State,2026-02-05,1,1
SKU00131,FSSAI836549,Central,2026-02-27,1,1
SKU00371,FSSAI438541,Central,2027-04-01,1,1
SKU00875,FSSAI906841,State,2025-10-20,1,1
SKU00381,FSSAI313986,State,2025-07-10,1,1
SKU00947,FSSAI910145,None,2025-08-29,1,1
SKU00373,FSSAI943351,Central,2026-01-04,1,1
SKU00189,FSSAI344717,State,2026-04-09,1,1
SKU01528,FSSAI586172,State,2026-08-10,1,1
SKU01343,FSSAI194830,None,2026-09-20,1,0
SKU00778,FSSAI579766,Central,2026-04-21,0,1
SKU00937,FSSAI873364,State,2025-11-10,0,1
SKU00371,FSSAI106370,None,2027-02-08,0,1
SKU01632,FSSAI659827,None,2026-04-14,0,1
SKU01483,FSSAI543430,State,2026-08-11,1,1
SKU00980,FSSAI962305,State,2025-11-29,1,1
SKU00613,FSSAI970798,State,2026-11-15,1,1
SKU01829,FSSAI422920,Central,2027-01-05,1,1
SKU00229,FSSAI740413,Central,2027-03-06,0,1
SKU00178,FSSAI375161,State,2025-08-19,1,1
SKU00769,FSSAI279952,None,2025-01-25,1,1
SKU01939,FSSAI524909,None,2026-04-07,1,1
SKU01056,FSSAI715841,None,2027-06-01,0,1
SKU01039,FSSAI406117,State,2026-06-15,1,1
SKU00567,FSSAI265397,State,2026-08-10,1,1
SKU01066,FSSAI131674,State,2025-12-01,0,1
SKU01997,FSSAI316265,None,2026-08-09,1,0
SKU00700,FSSAI852839,None,2025-01-16,1,1
SKU01042,FSSAI829238,State,2025-07-22,1,1
SKU00938,FSSAI720084,State,2026-07-11,0,1
SKU00923,FSSAI661577,State,2026-07-24,1,1
SKU00384,FSSAI820333,None,2027-01-05,0,1
SKU00410,FSSAI797165,None,2025-04-20,1,1
SKU00265,FSSAI345804,Central,2026-06-29,1,1
SKU00489,FSSAI191328,None,2027-02-23,1,0
SKU01802,FSSAI807339,None,2026-03-14,1,1
SKU01755,FSSAI908538,State,2025-04-19,1,1
SKU00124,FSSAI348937,State,2027-02-27,1,1
SKU01230,FSSAI442711,State,2026-11-12,1,1
SKU00428,FSSAI417180,State,2026-11-29,1,1
SKU00104,FSSAI820463,None,2025-09-02,1,1
SKU00367,FSSAI770809,State,2027-05-17,1,1
SKU00019,FSSAI730722,Central,2026-06-09,1,1
SKU01003,FSSAI825959,State,2025-09-26,1,1
SKU00847,FSSAI120214,State,2026-08-12,1,1
SKU00862,FSSAI218441,State,2027-02-27,1,1
SKU01739,FSSAI395988,Central,2025-08-29,1,1
SKU00464,FSSAI476221,Central,2025-05-04,1,1
SKU00831,FSSAI912738,State,2025-02-08,1,0
SKU01683,FSSAI693054,State,2026-12-14,1,1
SKU00605,FSSAI740151,Central,2026-05-29,1,1
SKU01551,FSSAI538878,State,2026-11-22,0,1
SKU00656,FSSAI571482,None,2027-02-22,1,1
SKU01500,FSSAI128085,None,2027-01-26,1,1
SKU00449,FSSAI498858,State,2027-02-18,1,1
SKU00193,FSSAI727902,State,2025-02-18,1,1
SKU00368,FSSAI288358,None,2026-04-05,0,1
SKU01580,FSSAI166594,State,2026-04-25,1,1
SKU01048,FSSAI746898,Central,2025-05-13,1,1
SKU00071,FSSAI456493,Central,2025-06-25,1,1
SKU00859,FSSAI959335,State,2026-11-27,1,1
SKU01224,FSSAI664771,State,2025-07-11,1,1
SKU01244,FSSAI560523,State,2027-02-12,1,1
SKU00382,FSSAI299073,State,2025-09-07,1,1
SKU01381,FSSAI102088,Central,2025-08-12,1,1
SKU01097,FSSAI485733,State,2025-07-21,1,1
SKU00151,FSSAI371018,State,2025-06-21,1,1
SKU01881,FSSAI736756,None,2026-10-23,1,1
SKU00336,FSSAI656271,None,2025-04-27,1,1
SKU01009,FSSAI270295,Central,2026-01-14,1,1
SKU01030,FSSAI384745,State,2025-08-30,0,0
SKU01329,FSSAI343269,State,2026-09-07,1,0
SKU01413,FSSAI688682,State,2025-08-31,0,1
SKU01464,FSSAI637531,State,2025-03-20,1,1
SKU01779,FSSAI878566,Central,2026-08-09,1,1
SKU01166,FSSAI913457,None,2026-12-21,1,1
SKU01627,FSSAI391437,State,2027-05-17,1,1
SKU01543,FSSAI790685,None,2027-06-12,1,1
SKU00405,FSSAI924547,State,2027-06-05,1,1
SKU01307,FSSAI357276,State,2025-08-21,1,1
SKU01188,FSSAI951153,Central,2027-03-04,1,1
SKU00876,FSSAI156941,State,2027-02-28,1,1
SKU00020,FSSAI831250,State,2025-05-01,1,1
SKU01875,FSSAI253824,Central,2026-01-18,1,1
SKU01502,FSSAI920835,None,2025-09-04,0,1
SKU00545,FSSAI827436,State,2026-01-25,1,1
SKU00351,FSSAI811243,State,2027-01-12,1,1
SKU01801,FSSAI961956,State,2026-01-16,1,1
SKU01858,FSSAI876345,State,2027-06-19,1,1
SKU01338,FSSAI179004,State,2026-06-14,1,1
SKU00727,FSSAI588540,None,2026-06-06,1,0
SKU01242,FSSAI859881,State,2025-08-11,1,1
SKU01109,FSSAI664948,State,2025-07-22,1,1
SKU00466,FSSAI217069,State,2025-07-22,1,1
SKU00392,FSSAI534409,State,2026-09-23,1,1
SKU01282,FSSAI594378,None,2026-06-06,1,1
SKU00915,FSSAI626382,Central,2027-04-18,1,0
SKU00237,FSSAI105851,State,2025-02-19,1,1
SKU00056,FSSAI505132,State,2026-10-15,1,1
SKU01830,FSSAI764815,None,2027-01-03,1,1
SKU00955,FSSAI495213,State,2025-03-11,1,0
SKU01839,FSSAI772025,Central,2025-08-13,1,1
SKU01767,FSSAI384247,Central,2026-06-17,1,1
SKU01749,FSSAI795545,Central,2026-09-18,1,1
SKU01364,FSSAI332567,None,2026-11-16,0,1
SKU00536,FSSAI810725,None,2025-07-20,1,1
SKU00596,FSSAI219430,None,2025-01-01,1,0
SKU01961,FSSAI460437,State,2025-06-15,1,0
SKU01397,FSSAI776541,Central,2026-02-25,1,1
SKU01264,FSSAI653337,State,2026-03-01,1,0
SKU00289,FSSAI708067,State,2027-05-14,1,1
SKU00759,FSSAI892309,None,2026-08-28,1,1
SKU01336,FSSAI895474,Central,2027-06-11,0,1
SKU01409,FSSAI154321,None,2027-06-02,0,1
SKU01047,FSSAI207957,State,2025-08-25,1,1
SKU00617,FSSAI498053,None,2026-05-25,1,1
SKU00998,FSSAI782089,State,2026-06-23,1,1
SKU00131,FSSAI992248,None,2025-11-18,1,1
SKU00938,FSSAI364867,Central,2026-10-21,1,0
SKU00491,FSSAI909918,State,2026-09-17,1,1
SKU01618,FSSAI709137,State,2025-06-17,1,1
SKU01483,FSSAI857819,State,2027-03-04,0,1
SKU00891,FSSAI790141,None,2025-06-07,1,1
SKU00119,FSSAI248810,State,2025-04-10,1,1
SKU00683,FSSAI991207,State,2025-12-16,1,1
SKU01449,FSSAI785820,State,2025-07-02,1,1
SKU00743,FSSAI635824,Central,2025-09-20,1,1
SKU01131,FSSAI197678,State,2027-02-20,1,1
SKU01141,FSSAI444528,State,2025-03-10,0,1
SKU00611,FSSAI101544,State,2026-04-23,1,1
SKU01942,FSSAI309414,Central,2027-01-07,0,1
SKU00617,FSSAI570567,State,2025-05-04,1,1
SKU00264,FSSAI912343,Central,2025-12-24,1,1
SKU01858,FSSAI148634,State,2025-04-08,1,1
SKU01057,FSSAI219996,Central,2026-10-25,1,1
SKU00502,FSSAI599073,State,2025-05-02,1,1
SKU00391,FSSAI157041,Central,2026-11-20,1,1
SKU00165,FSSAI728177,State,2026-02-27,1,0
SKU00687,FSSAI263657,Central,2025-04-02,0,1
SKU01208,FSSAI532292,Central,2027-02-02,1,1
SKU00332,FSSAI761453,State,2026-12-12,1,1
SKU00873,FSSAI412836,State,2027-03-23,1,1
SKU00223,FSSAI144597,None,2025-01-22,1,1
SKU01709,FSSAI567944,None,2026-11-28,1,1
SKU01098,FSSAI150252,Central,2026-03-06,0,1
SKU01491,FSSAI313476,None,2026-05-17,0,1
SKU01810,FSSAI132597,Central,2025-10-01,1,1
SKU00834,FSSAI638105,State,2026-12-25,1,0
SKU00603,FSSAI759663,Central,2025-08-26,1,1
SKU00310,FSSAI665624,State,2027-01-14,1,1
SKU00525,FSSAI132972,State,2026-05-25,1,1
SKU01152,FSSAI642723,State,2026-12-14,1,1
SKU00242,FSSAI771740,State,2026-12-26,1,1
SKU01001,FSSAI168776,State,2026-10-13,1,1
SKU01920,FSSAI576327,State,2025-11-22,1,1
SKU00874,FSSAI267073,State,2025-08-31,1,1
SKU01777,FSSAI521644,None,2027-02-14,1,1
SKU00199,FSSAI257519,None,2025-11-14,0,1
SKU01526,FSSAI654373,State,2027-06-14,1,1
